2.45096e-01 5.08479e-01 -1.20607e+00 -1.57895e+00 -9.23504e-01 6.59928e-01 5.19394e-01 1.77564e-01 -1.21835e-02 -2.36111e-01 2.32729e-01 -5.11467e-01 4.63849e-01 -4.42611e-02 -4.89037e-01 -1.71548e-01 -5.90393e-02 -3.27113e-02 -4.26940e-01 2.55167e-01 -3.02060e-01 -9.79752e-01 5.05890e-01 -1.50973e-04 -1.88277e-01 -3.86100e-02 -1.88518e-03 -1.19519e-02 -5.23409e-02 2.21101e+00 5.21509e-01 -8.04526e-01 -2.31419e+00 2.27184e+00 2.20285e+00 8.07282e-01 -7.98999e-01 -1.27785e+00 4.49475e-01 -6.69945e-01 6.55923e-01 -1.58245e-01 -4.80912e-02 3.11598e-01 1.51849e+00 -3.10877e-01 3.44462e-01 -1.13122e-01 -2.12980e-01 2.21359e-01 1.28170e-01 -1.07156e-01 2.59639e-02 -2.38812e-02 2.38160e-02 -7.28553e-01 7.14301e-01 1.29716e-01 1.09644e-01 -5.92081e-02 -1.73082e-01
-5.40640e-01 -1.16467e+00 2.80633e+00 3.62198e+00 2.22977e+00 -1.60016e+00 -1.13653e+00 -5.39567e-01 3.63966e-02 5.18605e-01 -5.11467e-01 1.29495e+00 -1.17964e+00 5.33790e-01 1.30940e+00 2.48893e-01 1.35611e-01 1.27068e-01 6.69305e-01 -4.19110e-01 1.04067e+00 2.63551e+00 -1.37637e+00 3.52421e-04 4.14908e-01 9.94286e-02 2.90576e-03 -1.14202e-01 1.38393e-01 -5.21920e+00 -1.17581e+00 1.96262e+00 5.49660e+00 -5.39677e+00 -5.19504e+00 -1.79867e+00 1.79355e+00 3.08695e+00 -1.07599e+00 1.62315e+00 -1.58891e+00 3.76447e-01 1.79958e-01 -6.74952e-01 -3.87935e+00 8.17950e-01 -8.28640e-01 3.21441e-01 3.85419e-01 -4.11425e-01 -1.77022e-01 2.83800e-01 -7.28578e-02 5.32933e-02 -5.31723e-02 1.71176e+00 -1.67914e+00 -2.60654e-01 -2.23150e-01 1.21481e-01 3.50878e-01
4.86838e-01 1.05868e+00 -2.56563e+00 -3.29521e+00 -2.03559e+00 1.46432e+00 1.03019e+00 4.92150e-01 -3.32242e-02 -4.70262e-01 4.63849e-01 -1.17964e+00 1.07551e+00 -5.45535e-01 -1.21117e+00 -2.06178e-01 -1.19957e-01 -1.19769e-01 -5.57092e-01 3.55904e-01 -9.85727e-01 -2.42925e+00 1.27126e+00 -3.17261e-04 -3.73861e-01 -9.02260e-02 -2.38122e-03 1.20408e-01 -1.25076e-01 4.74890e+00 1.06273e+00 -1.79773e+00 -5.00449e+00 4.91377e+00 4.73096e+00 1.63224e+00 -1.62864e+00 -2.82026e+00 9.83521e-01 -1.48148e+00 1.45028e+00 -3.44290e-01 -1.72671e-01 6.05466e-01 3.56111e+00 -7.50215e-01 7.51591e-01 -2.98439e-01 -3.32002e-01 3.57347e-01 1.43350e-01 -2.60439e-01 6.73131e-02 -4.78034e-02 4.77026e-02 -1.54777e+00 1.51864e+00 2.29930e-01 1.96813e-01 -1.06771e-01 -3.09463e-01
2.62171e-01 7.28276e+00 -6.76050e+00 -1.88033e+01 -6.12626e+00 1.43273e+00 -5.88014e-02 -2.81970e-01 2.11231e-02 4.10316e-02 -4.42611e-02 5.33790e-01 -5.45535e-01 4.03029e+01 3.87155e+00 -1.55362e+01 -1.34743e-01 8.65950e-01 -3.93099e+01 2.09650e+01 2.22975e+01 2.76285e+00 -1.82852e+00 -1.37266e-03 -8.99375e+00 8.50687e-01 -6.99938e-02 -1.16182e+01 1.75674e+00 3.08179e+01 5.37614e+00 -5.61144e+00 -3.03558e+01 2.97227e+01 2.92460e+01 8.35008e+00 -7.81699e+00 -1.59910e+01 4.18691e+00 -1.09566e+01 1.06036e+01 7.37179e+00 2.38965e+00 6.20557e+00 3.69682e+00 7.69914e-01 6.99699e-01 -5.78823e-01 -1.61011e+01 1.41611e+01 1.43268e+01 3.39708e-01 -1.77729e-01 -8.41070e-01 8.30603e-01 -1.83525e+01 1.76230e+01 7.65542e+00 6.87508e+00 -4.34750e+00 -1.07726e+01
-4.80711e-01 -1.36344e+00 3.55425e+00 4.27019e+00 3.05417e+00 -2.24203e+00 -1.06132e+00 -4.32006e-01 3.34014e-02 4.94438e-01 -4.89037e-01 1.30940e+00 -1.21117e+00 3.87155e+00 3.34541e+00 -4.01824e-01 -1.44573e-01 1.60572e-01 -1.92597e+00 5.46223e-01 3.12573e+00 5.31209e+00 -3.03105e+00 4.49370e-04 7.47170e-01 4.19164e-03 -6.74673e-03 -7.75297e-01 -9.47327e-02 -8.01837e+00 -1.22327e+00 3.60309e+00 8.54057e+00 -8.39428e+00 -7.87710e+00 -1.73446e+00 1.79749e+00 5.17897e+00 -1.77379e+00 2.71322e+00 -2.65429e+00 7.74070e-01 5.33486e-01 -9.03938e-01 -6.90875e+00 1.05741e+00 -9.60638e-01 7.78807e-01 -6.58920e-02 -8.43754e-02 2.37734e-01 4.44204e-01 -1.49779e-01 5.37939e-02 -5.42463e-02 2.10062e+00 -2.09266e+00 2.11630e-01 1.86574e-01 -1.27425e-01 -2.94401e-01
-2.89702e-01 -3.58620e+00 4.14333e+00 9.54234e+00 3.65629e+00 -1.39843e+00 -3.90905e-01 -3.03650e-02 2.56118e-03 1.75169e-01 -1.71548e-01 2.48893e-01 -2.06178e-01 -1.55362e+01 -4.01824e-01 6.46916e+00 1.39361e-02 -3.32848e-01 1.57541e+01 -8.63354e+00 -8.32946e+00 6.44187e-01 -2.59122e-01 7.57245e-04 4.02039e+00 -3.62627e-01 2.74421e-02 4.57185e+00 -7.73814e-01 -1.61525e+01 -2.83665e+00 3.73469e+00 1.61284e+01 -1.58039e+01 -1.54004e+01 -4.20768e+00 3.99865e+00 8.68110e+00 -2.43501e+00 5.62873e+00 -5.45817e+00 -2.61571e+00 -8.26095e-01 -3.09855e+00 -4.00356e+00 3.29463e-02 -6.59420e-01 4.46635e-01 6.69879e+00 -5.97303e+00 -5.95207e+00 -4.16576e-02 3.98714e-02 3.67364e-01 -3.63296e-01 8.27523e+00 -7.97760e+00 -2.90435e+00 -2.62202e+00 1.66933e+00 4.10394e+00
-7.84765e-02 -7.37376e-02 1.34691e-01 2.28256e-01 7.86095e-02 -4.82443e-02 -1.36393e-01 -7.89106e-02 4.46576e-03 6.01490e-02 -5.90393e-02 1.35611e-01 -1.19957e-01 -1.34743e-01 -1.44573e-01 1.39361e-02 9.40094e-02 3.07053e-02 1.35227e-01 -9.78328e-03 -7.69314e-02 -1.98176e-01 1.35611e-01 3.50310e-05 -8.55645e-02 3.56148e-02 2.46268e-03 3.35007e-02 6.92346e-02 -8.02795e-03 -1.28783e-01 -1.10135e-01 -5.98077e-03 7.60016e-03 -2.80422e-02 -1.80835e-01 1.68589e-01 -8.39516e-02 2.57282e-02 -3.94867e-02 3.84520e-02 7.52232e-02 -2.49890e-02 -4.25575e-03 1.84597e-01 6.39013e-02 -7.09077e-02 -5.72076e-02 -3.53974e-02 3.23419e-02 3.83932e-02 -1.32156e-03 4.68565e-03 -2.42462e-03 2.42366e-03 -6.08306e-02 6.10263e-02 -1.09437e-02 -9.63733e-03 5.46185e-03 1.50505e-02
-3.58822e-02 1.45744e-02 1.49656e-01 5.41441e-03 1.16141e-01 -1.22626e-01 -7.08720e-02 -7.17003e-02 4.68278e-03 3.29409e-02 -3.27113e-02 1.27068e-01 -1.19769e-01 8.65950e-01 1.60572e-01 -3.32848e-01 3.07053e-02 8.25560e-02 -7.60966e-01 4.29084e-01 5.56808e-01 2.65624e-01 -1.49083e-01 -1.08639e-05 -1.59932e-01 2.89957e-02 -1.52808e-03 -2.50378e-01 5.26118e-02 2.40716e-01 4.83513e-02 4.45291e-03 -2.06652e-01 2.01706e-01 1.79692e-01 -5.46980e-03 1.42273e-02 -5.63456e-02 8.18299e-03 -5.15429e-02 4.91544e-02 1.10862e-01 9.63485e-02 1.10815e-01 -2.09637e-01 1.16542e-01 -3.36068e-02 3.07787e-02 -3.03943e-01 2.74198e-01 2.93038e-01 3.77532e-02 -1.35645e-02 -1.30777e-02 1.29227e-02 -2.32975e-01 2.23496e-01 6.54321e-02 5.93086e-02 -3.93198e-02 -9.26497e-02
-7.20705e-01 -8.22174e+00 9.42981e+00 2.18623e+01 8.34504e+00 -3.15192e+00 -9.76220e-01 -1.47210e-01 1.01938e-02 4.36188e-01 -4.26940e-01 6.69305e-01 -5.57092e-01 -3.93099e+01 -1.92597e+00 1.57541e+01 1.35227e-01 -7.60966e-01 4.01945e+01 -2.15245e+01 -2.05337e+01 1.18699e+00 -2.81306e-01 1.71863e-03 9.64672e+00 -7.39722e-01 7.05806e-02 1.14428e+01 -1.60432e+00 -3.60620e+01 -6.42703e+00 7.97134e+00 3.60028e+01 -3.52724e+01 -3.43959e+01 -9.76032e+00 9.27283e+00 1.92484e+01 -5.36680e+00 1.25587e+01 -1.21761e+01 -7.36862e+00 -2.16770e+00 -6.80958e+00 -8.91571e+00 1.24355e-01 -1.61887e+00 1.19757e+00 1.69031e+01 -1.49256e+01 -1.46879e+01 1.99263e-01 3.16177e-02 9.35163e-01 -9.24181e-01 2.13039e+01 -2.05030e+01 -8.45231e+00 -7.51535e+00 4.65158e+00 1.17949e+01
4.07182e-01 4.73265e+00 -5.58922e+00 -1.26311e+01 -4.94447e+00 1.96037e+00 5.77616e-01 7.45891e-02 -6.02220e-03 -2.60272e-01 2.55167e-01 -4.19110e-01 3.55904e-01 2.09650e+01 5.46223e-01 -8.63354e+00 -9.78328e-03 4.29084e-01 -2.15245e+01 1.16931e+01 1.09797e+01 -1.21972e+00 5.12168e-01 -9.95511e-04 -5.42524e+00 4.48433e-01 -3.65547e-02 -6.15746e+00 9.72239e-01 2.12362e+01 3.71273e+00 -4.96530e+00 -2.12495e+01 2.08226e+01 2.02623e+01 5.57948e+00 -5.31464e+00 -1.14626e+01 3.23265e+00 -7.39889e+00 7.17605e+00 3.79224e+00 1.10574e+00 3.98268e+00 5.71177e+00 -1.24434e-01 9.46563e-01 -7.12696e-01 -9.17179e+00 8.14286e+00 8.03055e+00 -7.69487e-02 -1.93315e-02 -5.10311e-01 5.04551e-01 -1.16443e+01 1.12207e+01 4.33625e+00 3.87167e+00 -2.41461e+00 -6.07188e+00
-1.19884e-01 3.68064e+00 -2.37287e+00 -9.12834e+00 -2.22144e+00 -2.06334e-01 -6.40102e-01 -4.32272e-01 3.18841e-02 3.03778e-01 -3.02060e-01 1.04067e+00 -9.85727e-01 2.22975e+01 3.12573e+00 -8.32946e+00 -7.69314e-02 5.56808e-01 -2.05337e+01 1.09797e+01 1.41633e+01 4.27460e+00 -2.42275e+00 -6.21408e-04 -4.91366e+00 6.08759e-01 -4.13104e-02 -7.00913e+00 1.24245e+00 1.47756e+01 2.47183e+00 -1.88993e+00 -1.42492e+01 1.39407e+01 1.39216e+01 4.05710e+00 -3.71407e+00 -7.36583e+00 1.74263e+00 -5.41180e+00 5.22466e+00 3.88663e+00 1.44157e+00 2.98064e+00 -1.32957e+00 1.00169e+00 -2.17788e-01 6.67200e-02 -8.08942e+00 7.08901e+00 7.46587e+00 5.71193e-01 -1.96140e-01 -3.90996e-01 3.85788e-01 -7.98578e+00 7.64407e+00 3.54363e+00 3.23457e+00 -2.11415e+00 -5.05690e+00
-9.48586e-01 -2.50911e+00 6.63712e+00 7.93401e+00 5.71949e+00 -4.26283e+00 -2.13214e+00 -9.07741e-01 6.88933e-02 9.91236e-01 -9.79752e-01 2.63551e+00 -2.42925e+00 2.76285e+00 5.31209e+00 6.44187e-01 -1.98176e-01 2.65624e-01 1.18699e+00 -1.21972e+00 4.27460e+00 1.09660e+01 -6.01340e+00 8.91155e-04 1.88332e+00 9.08576e-02 -9.07785e-03 -1.08096e+00 1.11125e-01 -1.46703e+01 -2.45249e+00 6.50397e+00 1.56961e+01 -1.54250e+01 -1.44247e+01 -3.25551e+00 3.38530e+00 9.36075e+00 -3.23010e+00 4.85334e+00 -4.75056e+00 4.41962e-01 6.95145e-01 -2.19048e+00 -1.36899e+01 2.10048e+00 -2.08106e+00 1.49868e+00 1.85986e+00 -1.86363e+00 -1.10059e+00 1.03152e+00 -3.06387e-01 2.09259e-01 -2.08564e-01 6.41214e+00 -6.28656e+00 -7.59048e-01 -6.64243e-01 3.74489e-01 1.03789e+00
4.92273e-01 1.43803e+00 -3.67259e+00 -4.48817e+00 -3.18756e+00 2.32460e+00 1.09782e+00 4.66594e-01 -3.58532e-02 -5.11616e-01 5.05890e-01 -1.37637e+00 1.27126e+00 -1.82852e+00 -3.03105e+00 -2.59122e-01 1.35611e-01 -1.49083e-01 -2.81306e-01 5.12168e-01 -2.42275e+00 -6.01340e+00 3.36969e+00 -4.81445e-04 -1.07663e+00 -2.20140e-02 5.46981e-03 5.52900e-01 1.88284e-02 8.29386e+00 1.29688e+00 -3.64765e+00 -8.84929e+00 8.69624e+00 8.16200e+00 1.81204e+00 -1.87960e+00 -5.33237e+00 1.81528e+00 -2.80990e+00 2.74827e+00 -2.45958e-01 -4.08577e-01 1.12555e+00 7.43228e+00 -1.11647e+00 1.07689e+00 -8.56626e-01 -8.86848e-01 9.00910e-01 5.06925e-01 -5.45054e-01 1.68681e-01 -1.07886e-01 1.07589e-01 -3.36967e+00 3.30731e+00 3.64741e-01 3.22889e-01 -1.84809e-01 -5.04145e-01
-2.03548e-04 -7.44769e-04 1.22839e-03 2.11100e-03 1.07846e-03 -6.08012e-04 -3.36296e-04 -1.27273e-04 8.91207e-06 1.53322e-04 -1.50973e-04 3.52421e-04 -3.17261e-04 -1.37266e-03 4.49370e-04 7.57245e-04 3.50310e-05 -1.08639e-05 1.71863e-03 -9.95511e-04 -6.21408e-04 8.91155e-04 -4.81445e-04 2.81897e-07 6.21786e-04 -3.19557e-05 6.05871e-06 4.83065e-04 -9.16364e-05 -3.44665e-03 -6.18459e-04 1.01922e-03 3.52743e-03 -3.45969e-03 -3.33349e-03 -9.62243e-04 9.38800e-04 1.95667e-03 -6.02979e-04 1.16719e-03 -1.13574e-03 -5.89689e-05 -5.21384e-05 -6.04745e-04 -1.54168e-03 2.27167e-04 -3.11709e-04 1.22979e-04 8.01577e-04 -7.43705e-04 -6.82406e-04 6.42436e-05 -1.68477e-05 5.34312e-05 -5.30123e-05 1.34919e-03 -1.31068e-03 -1.15919e-04 -1.58866e-04 1.61804e-04 2.31615e-04
-2.69306e-01 -2.82177e+00 3.75061e+00 7.63115e+00 3.35010e+00 -1.52995e+00 -4.13302e-01 -9.25339e-02 8.21225e-03 1.91035e-01 -1.88277e-01 4.14908e-01 -3.73861e-01 -8.99375e+00 7.47170e-01 4.02039e+00 -8.55645e-02 -1.59932e-01 9.64672e+00 -5.42524e+00 -4.91366e+00 1.88332e+00 -1.07663e+00 6.21786e-04 3.14113e+00 -2.93712e-01 1.62460e-02 3.12633e+00 -6.88125e-01 -1.30951e+01 -2.03739e+00 3.52461e+00 1.32328e+01 -1.29739e+01 -1.25856e+01 -3.23923e+00 3.12030e+00 7.43292e+00 -2.14778e+00 4.68076e+00 -4.54385e+00 -1.75167e+00 -3.75220e-01 -2.04207e+00 -4.48125e+00 2.76435e-01 -5.91954e-01 6.28914e-01 4.35006e+00 -3.88314e+00 -3.78857e+00 1.23866e-01 -3.37977e-02 2.57367e-01 -2.54699e-01 6.11393e+00 -5.90892e+00 -2.04576e+00 -1.84303e+00 1.16562e+00 2.88747e+00
-2.99590e-02 2.08017e-01 -1.48016e-01 -5.07839e-01 -1.59494e-01 7.13701e-03 -8.68632e-02 -4.93680e-02 3.09244e-03 3.91910e-02 -3.86100e-02 9.94286e-02 -9.02260e-02 8.50687e-01 4.19164e-03 -3.62627e-01 3.56148e-02 2.89957e-02 -7.39722e-01 4.48433e-01 6.08759e-01 9.08576e-02 -2.20140e-02 -3.19557e-05 -2.93712e-01 5.76247e-02 -8.85985e-04 -3.15336e-01 1.20965e-01 9.82725e-01 8.05098e-02 -2.23880e-01 -9.65136e-01 9.45785e-01 9.33218e-01 1.78125e-01 -1.64313e-01 -5.71266e-01 1.44139e-01 -3.96362e-01 3.83235e-01 1.60629e-01 3.73718e-02 1.63637e-01 6.63983e-02 6.54720e-02 -4.54114e-02 -2.63385e-02 -3.32829e-01 2.96466e-01 3.31919e-01 4.45404e-02 -9.55163e-03 -1.59278e-02 1.57478e-02 -3.17583e-01 3.06262e-01 7.97357e-02 8.58148e-02 -7.12619e-02 -1.30893e-01
